Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Mongolia,MNG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2323598
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.0923367
Mongolia,MNG,Regulatory Quality: Number of Sources,RQ.NO.SRC,11
Mongolia,MNG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,49.51923
Mongolia,MNG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,37.98077
Mongolia,MNG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,59.61538
Mongolia,MNG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1863468
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.263761
Mongolia,MNG,Rule of Law: Number of Sources,RL.NO.SRC,13
Mongolia,MNG,Rule of Law: Percentile Rank,RL.PER.RNK,45.67308
Mongolia,MNG,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,33.17308
Mongolia,MNG,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,53.84615
Mongolia,MNG,Rule of Law: Standard Error,RL.STD.ERR,0.1465952
Mongolia,MNG,Voice and Accountability: Estimate,VA.EST,0.3791947
Mongolia,MNG,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Mongolia,MNG,Voice and Accountability: Percentile Rank,VA.PER.RNK,58.45411
Mongolia,MNG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,53.62319
Mongolia,MNG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,65.21739
Mongolia,MNG,Voice and Accountability: Standard Error,VA.STD.ERR,0.1273753
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,-0.0030923
Montenegro,MNE,Control of Corruption: Number of Sources,CC.NO.SRC,9
Montenegro,MNE,Control of Corruption: Percentile Rank,CC.PER.RNK,56.25
Montenegro,MNE,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,46.15385
Montenegro,MNE,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,62.5
Montenegro,MNE,Control of Corruption: Standard Error,CC.STD.ERR,0.1633119
Montenegro,MNE,Government Effectiveness: Estimate,GE.EST,-0.0150124
Montenegro,MNE,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Montenegro,MNE,Government Effectiveness: Percentile Rank,GE.PER.RNK,53.36538
Montenegro,MNE,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,37.98077
Montenegro,MNE,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,66.82692
Montenegro,MNE,Government Effectiveness: Standard Error,GE.STD.ERR,0.2449143
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0026279
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,47.16981
Montenegro,MNE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,32.07547
Montenegro,MNE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,58.49057
Montenegro,MNE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2539915
Montenegro,MNE,Regulatory Quality: Estimate,RQ.EST,0.3970378
Montenegro,MNE,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Montenegro,MNE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.90385
Montenegro,MNE,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,53.36538
Montenegro,MNE,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,73.07692
Montenegro,MNE,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2219058
Montenegro,MNE,Rule of Law: Estimate,RL.EST,0.0590738
Montenegro,MNE,Rule of Law: Number of Sources,RL.NO.SRC,10
Montenegro,MNE,Rule of Law: Percentile Rank,RL.PER.RNK,55.28846
Montenegro,MNE,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,47.11538
Montenegro,MNE,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,62.5
Montenegro,MNE,Rule of Law: Standard Error,RL.STD.ERR,0.1496986
Montenegro,MNE,Voice and Accountability: Estimate,VA.EST,0.042153
Montenegro,MNE,Voice and Accountability: Number of Sources,VA.NO.SRC,8
Montenegro,MNE,Voice and Accountability: Percentile Rank,VA.PER.RNK,48.79227
Montenegro,MNE,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,38.64734
Montenegro,MNE,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,56.52174
Montenegro,MNE,Voice and Accountability: Standard Error,VA.STD.ERR,0.1346217
Morocco,MAR,Control of Corruption: Estimate,CC.EST,-0.3515292
Morocco,MAR,Control of Corruption: Number of Sources,CC.NO.SRC,12
Morocco,MAR,Control of Corruption: Percentile Rank,CC.PER.RNK,42.78846
Morocco,MAR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,29.32692
Morocco,MAR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,49.51923
Morocco,MAR,Control of Corruption: Standard Error,CC.STD.ERR,0.1414326
Morocco,MAR,Government Effectiveness: Estimate,GE.EST,-0.0301266
Morocco,MAR,Government Effectiveness: Number of Sources,GE.NO.SRC,10
Morocco,MAR,Government Effectiveness: Percentile Rank,GE.PER.RNK,52.88462
Morocco,MAR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,37.98077
Morocco,MAR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,63.94231
Morocco,MAR,Government Effectiveness: Standard Error,GE.STD.ERR,0.208774
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.326688
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,35.37736
Morocco,MAR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,21.69811
Morocco,MAR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,48.58491
Morocco,MAR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Morocco,MAR,Regulatory Quality: Estimate,RQ.EST,-0.1172722
Morocco,MAR,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Morocco,MAR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,48.55769
Morocco,MAR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,37.01923
Morocco,MAR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,58.65385
Morocco,MAR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1839232
Morocco,MAR,Rule of Law: Estimate,RL.EST,-0.0884053
Morocco,MAR,Rule of Law: Number of Sources,RL.NO.SRC,13
Morocco,MAR,Rule of Law: Percentile Rank,RL.PER.RNK,50.96154
Morocco,MAR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,42.78846
Morocco,MAR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,58.17308
Morocco,MAR,Rule of Law: Standard Error,RL.STD.ERR,0.1420738
Morocco,MAR,Voice and Accountability: Estimate,VA.EST,-0.6086332
Morocco,MAR,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Morocco,MAR,Voice and Accountability: Percentile Rank,VA.PER.RNK,30.43478
Morocco,MAR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,26.08696
Morocco,MAR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,34.78261
Morocco,MAR,Voice and Accountability: Standard Error,VA.STD.ERR,0.1208594
Mozambique,MOZ,Control of Corruption: Estimate,CC.EST,-0.7205738
Mozambique,MOZ,Control of Corruption: Number of Sources,CC.NO.SRC,11
Mozambique,MOZ,Control of Corruption: Percentile Rank,CC.PER.RNK,25.96154
Mozambique,MOZ,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,16.82692
Mozambique,MOZ,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,34.13462
Mozambique,MOZ,Control of Corruption: Standard Error,CC.STD.ERR,0.1557256
Mozambique,MOZ,Government Effectiveness: Estimate,GE.EST,-0.7244258
Mozambique,MOZ,Government Effectiveness: Number of Sources,GE.NO.SRC,9
Mozambique,MOZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,23.55769
Mozambique,MOZ,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,12.5
Mozambique,MOZ,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,37.98077
Mozambique,MOZ,Government Effectiveness: Standard Error,GE.STD.ERR,0.2125774
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.16108
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,12.73585
Mozambique,MOZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,8.490566
Mozambique,MOZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,18.86792
Mozambique,MOZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2248572
Mozambique,MOZ,Regulatory Quality: Estimate,RQ.EST,-0.6904809
Mozambique,MOZ,Regulatory Quality: Number of Sources,RQ.NO.SRC,8
Mozambique,MOZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,25
Mozambique,MOZ,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,12.98077
Mozambique,MOZ,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,38.94231
Mozambique,MOZ,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1961052
Mozambique,MOZ,Rule of Law: Estimate,RL.EST,-1.022154
Mozambique,MOZ,Rule of Law: Number of Sources,RL.NO.SRC,11
Mozambique,MOZ,Rule of Law: Percentile Rank,RL.PER.RNK,15.38461
Mozambique,MOZ,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,7.692307
Mozambique,MOZ,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,21.63461
Mozambique,MOZ,Rule of Law: Standard Error,RL.STD.ERR,0.1499374
Mozambique,MOZ,Voice and Accountability: Estimate,VA.EST,-0.6013488
Mozambique,MOZ,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Mozambique,MOZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,31.40097
Mozambique,MOZ,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,26.08696
Mozambique,MOZ,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,34.78261
Mozambique,MOZ,Voice and Accountability: Standard Error,VA.STD.ERR,0.124252
Myanmar,MMR,Control of Corruption: Estimate,CC.EST,-0.6537105
Myanmar,MMR,Control of Corruption: Number of Sources,CC.NO.SRC,11
Myanmar,MMR,Control of Corruption: Percentile Rank,CC.PER.RNK,27.88461
Myanmar,MMR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,19.23077
Myanmar,MMR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,38.46154
Myanmar,MMR,Control of Corruption: Standard Error,CC.STD.ERR,0.1472248
Myanmar,MMR,Government Effectiveness: Estimate,GE.EST,-0.9965181
Myanmar,MMR,Government Effectiveness: Number of Sources,GE.NO.SRC,8
Myanmar,MMR,Government Effectiveness: Percentile Rank,GE.PER.RNK,14.42308
Myanmar,MMR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,9.134615
Myanmar,MMR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,29.80769
Myanmar,MMR,Government Effectiveness: Standard Error,GE.STD.ERR,0.247471
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.513142
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,9.905661
Myanmar,MMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,4.245283
Myanmar,MMR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,12.73585
Myanmar,MMR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Myanmar,MMR,Regulatory Quality: Estimate,RQ.EST,-0.6322959
Myanmar,MMR,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Myanmar,MMR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,28.36539
Myanmar,MMR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,14.42308
Myanmar,MMR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,40.38462
Myanmar,MMR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.197572
Myanmar,MMR,Rule of Law: Estimate,RL.EST,-1.17882
Myanmar,MMR,Rule of Law: Number of Sources,RL.NO.SRC,11
Myanmar,MMR,Rule of Law: Percentile Rank,RL.PER.RNK,10.57692
Myanmar,MMR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,5.288462
Myanmar,MMR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,18.75
Myanmar,MMR,Rule of Law: Standard Error,RL.STD.ERR,0.1559589
Myanmar,MMR,Voice and Accountability: Estimate,VA.EST,-0.9443119
Myanmar,MMR,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Myanmar,MMR,Voice and Accountability: Percentile Rank,VA.PER.RNK,21.73913
Myanmar,MMR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,16.42512
Myanmar,MMR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,28.01932
Myanmar,MMR,Voice and Accountability: Standard Error,VA.STD.ERR,0.1274429
Namibia,NAM,Control of Corruption: Estimate,CC.EST,0.3200082
Namibia,NAM,Control of Corruption: Number of Sources,CC.NO.SRC,12
Namibia,NAM,Control of Corruption: Percentile Rank,CC.PER.RNK,63.94231
Namibia,NAM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,59.61538
Namibia,NAM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,70.67308
Namibia,NAM,Control of Corruption: Standard Error,CC.STD.ERR,0.1512689
Namibia,NAM,Government Effectiveness: Estimate,GE.EST,0.0499711
Namibia,NAM,Government Effectiveness: Number of Sources,GE.NO.SRC,10
Namibia,NAM,Government Effectiveness: Percentile Rank,GE.PER.RNK,55.76923
Namibia,NAM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,40.86538
Namibia,NAM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,66.34615
Namibia,NAM,Government Effectiveness: Standard Error,GE.STD.ERR,0.2019165
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.6464528
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,67.92453
Namibia,NAM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,55.18868
Namibia,NAM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,87.26415
Namibia,NAM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2437513
Namibia,NAM,Regulatory Quality: Estimate,RQ.EST,-0.1089674
Namibia,NAM,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Namibia,NAM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,49.03846
Namibia,NAM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,37.01923
Namibia,NAM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,59.61538
Namibia,NAM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1936392
Namibia,NAM,Rule of Law: Estimate,RL.EST,0.2980359
Namibia,NAM,Rule of Law: Number of Sources,RL.NO.SRC,12
Namibia,NAM,Rule of Law: Percentile Rank,RL.PER.RNK,62.5
Namibia,NAM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,54.80769
Namibia,NAM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,68.75
Namibia,NAM,Rule of Law: Standard Error,RL.STD.ERR,0.1462516
Namibia,NAM,Voice and Accountability: Estimate,VA.EST,0.5633129
Namibia,NAM,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Namibia,NAM,Voice and Accountability: Percentile Rank,VA.PER.RNK,63.28502
Namibia,NAM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,57.48792
Namibia,NAM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.0145
Namibia,NAM,Voice and Accountability: Standard Error,VA.STD.ERR,0.125724
Nauru,NRU,Control of Corruption: Estimate,CC.EST,-0.4629044
Nauru,NRU,Control of Corruption: Number of Sources,CC.NO.SRC,1
Nauru,NRU,Control of Corruption: Percentile Rank,CC.PER.RNK,35.57692
Nauru,NRU,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0
Nauru,NRU,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,82.69231
Nauru,NRU,Control of Corruption: Standard Error,CC.STD.ERR,0.9568951
Nauru,NRU,Government Effectiveness: Estimate,GE.EST,-0.0764715
Nauru,NRU,Government Effectiveness: Number of Sources,GE.NO.SRC,1
Nauru,NRU,Government Effectiveness: Percentile Rank,GE.PER.RNK,50
Nauru,NRU,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,1.923077
Nauru,NRU,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,95.19231
Nauru,NRU,Government Effectiveness: Standard Error,GE.STD.ERR,1.066783
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9350108
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80.66038
Nauru,NRU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,55.18868
Nauru,NRU,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,98.58491
Nauru,NRU,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.4131434
Nauru,NRU,Regulatory Quality: Estimate,RQ.EST,0.1107325
Nauru,NRU,Regulatory Quality: Number of Sources,RQ.NO.SRC,1
Nauru,NRU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,56.73077
Nauru,NRU,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,3.846154
Nauru,NRU,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.03846
Nauru,NRU,Regulatory Quality: Standard Error,RQ.STD.ERR,1.07321
Nauru,NRU,Rule of Law: Estimate,RL.EST,-0.7466934
Nauru,NRU,Rule of Law: Number of Sources,RL.NO.SRC,1
Nauru,NRU,Rule of Law: Percentile Rank,RL.PER.RNK,24.03846
Nauru,NRU,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,0.4807692
Nauru,NRU,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,75.48077
Nauru,NRU,Rule of Law: Standard Error,RL.STD.ERR,0.8976085
Nauru,NRU,Voice and Accountability: Estimate,VA.EST,0.4261846
Nauru,NRU,Voice and Accountability: Number of Sources,VA.NO.SRC,2
Nauru,NRU,Voice and Accountability: Percentile Rank,VA.PER.RNK,59.90338
Nauru,NRU,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,49.27536
Nauru,NRU,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.0145
Nauru,NRU,Voice and Accountability: Standard Error,VA.STD.ERR,0.2287308
Nepal,NPL,Control of Corruption: Estimate,CC.EST,-0.5777507
Nepal,NPL,Control of Corruption: Number of Sources,CC.NO.SRC,11
Nepal,NPL,Control of Corruption: Percentile Rank,CC.PER.RNK,29.80769
Nepal,NPL,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,22.11539
Nepal,NPL,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,44.71154
Nepal,NPL,Control of Corruption: Standard Error,CC.STD.ERR,0.1525049
Nepal,NPL,Government Effectiveness: Estimate,GE.EST,-0.9444261
Nepal,NPL,Government Effectiveness: Number of Sources,GE.NO.SRC,8
Nepal,NPL,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.86539
Nepal,NPL,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,9.134615
Nepal,NPL,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,32.21154
Nepal,NPL,Government Effectiveness: Standard Error,GE.STD.ERR,0.2448549
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1973841
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,41.50943
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,25.4717
Nepal,NPL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,52.35849
Nepal,NPL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2280308
Nepal,NPL,Regulatory Quality: Estimate,RQ.EST,-0.6962198
Nepal,NPL,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Nepal,NPL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,24.51923
Nepal,NPL,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,11.53846
Nepal,NPL,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,39.42308
Nepal,NPL,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2046841
Nepal,NPL,Rule of Law: Estimate,RL.EST,-0.4909703
Nepal,NPL,Rule of Law: Number of Sources,RL.NO.SRC,11
Nepal,NPL,Rule of Law: Percentile Rank,RL.PER.RNK,34.13462
Nepal,NPL,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,24.03846
Nepal,NPL,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,46.15385
Nepal,NPL,Rule of Law: Standard Error,RL.STD.ERR,0.1546463
Nepal,NPL,Voice and Accountability: Estimate,VA.EST,-0.0885782
Nepal,NPL,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Nepal,NPL,Voice and Accountability: Percentile Rank,VA.PER.RNK,42.02898
Nepal,NPL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,36.71498
Nepal,NPL,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,52.17391
Nepal,NPL,Voice and Accountability: Standard Error,VA.STD.ERR,0.129619
Netherlands,NLD,Control of Corruption: Estimate,CC.EST,2.033416
Netherlands,NLD,Control of Corruption: Number of Sources,CC.NO.SRC,10
Netherlands,NLD,Control of Corruption: Percentile Rank,CC.PER.RNK,96.15385
Netherlands,NLD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,94.71154
Netherlands,NLD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,100
Netherlands,NLD,Control of Corruption: Standard Error,CC.STD.ERR,0.1501352
Netherlands,NLD,Government Effectiveness: Estimate,GE.EST,1.853356
Netherlands,NLD,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Netherlands,NLD,Government Effectiveness: Percentile Rank,GE.PER.RNK,97.59615
Netherlands,NLD,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,90.38461
Netherlands,NLD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.51923
Netherlands,NLD,Government Effectiveness: Standard Error,GE.STD.ERR,0.2330565
Netherlands,NLD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8503547
